SENTENCE_INDEX,FORM,XPOSTAG,UPOSTAG,ID,SENTENCE_LENGTH,LEMMA,FEATS,HEAD,DEPREL,DEPS,MISC,SENTENCE,IS_DIALOUGE
5,;,:,.,58,58,_,_,11,punct,_,_,"And the silken sad uncertain rustling of each purple curtain Thrilled me, filled me with fantastic terrors never felt before; So that now, to still the beating of my heart, I stood repeating ""'T is some visiter entreating entrance at my chamber door Some late visiter entreating entrance at my chamber door;,  This it is, and nothing more",True
5,,.,_,59,58,,,,_,11,punct,"And the silken sad uncertain rustling of each purple curtain Thrilled me, filled me with fantastic terrors never felt before; So that now, to still the beating of my heart, I stood repeating ""'T is some visiter entreating entrance at my chamber door Some late visiter entreating entrance at my chamber door;,  This it is, and nothing more",True
5,This,DT,DET,60,58,_,_,62,dep,_,_,"And the silken sad uncertain rustling of each purple curtain Thrilled me, filled me with fantastic terrors never felt before; So that now, to still the beating of my heart, I stood repeating ""'T is some visiter entreating entrance at my chamber door Some late visiter entreating entrance at my chamber door;,  This it is, and nothing more",True
5,it,PRP,PRON,61,58,_,_,62,nsubj,_,_,"And the silken sad uncertain rustling of each purple curtain Thrilled me, filled me with fantastic terrors never felt before; So that now, to still the beating of my heart, I stood repeating ""'T is some visiter entreating entrance at my chamber door Some late visiter entreating entrance at my chamber door;,  This it is, and nothing more",True
5,is,VBZ,VERB,62,58,_,_,11,ccomp,_,_,"And the silken sad uncertain rustling of each purple curtain Thrilled me, filled me with fantastic terrors never felt before; So that now, to still the beating of my heart, I stood repeating ""'T is some visiter entreating entrance at my chamber door Some late visiter entreating entrance at my chamber door;,  This it is, and nothing more",True
5,,.,_,63,58,,,,_,11,punct,"And the silken sad uncertain rustling of each purple curtain Thrilled me, filled me with fantastic terrors never felt before; So that now, to still the beating of my heart, I stood repeating ""'T is some visiter entreating entrance at my chamber door Some late visiter entreating entrance at my chamber door;,  This it is, and nothing more",True
5,and,CC,CONJ,64,58,_,_,11,cc,_,_,"And the silken sad uncertain rustling of each purple curtain Thrilled me, filled me with fantastic terrors never felt before; So that now, to still the beating of my heart, I stood repeating ""'T is some visiter entreating entrance at my chamber door Some late visiter entreating entrance at my chamber door;,  This it is, and nothing more",True
5,nothing,NN,NOUN,65,58,_,_,11,conj,_,_,"And the silken sad uncertain rustling of each purple curtain Thrilled me, filled me with fantastic terrors never felt before; So that now, to still the beating of my heart, I stood repeating ""'T is some visiter entreating entrance at my chamber door Some late visiter entreating entrance at my chamber door;,  This it is, and nothing more",True
5,more,JJR,ADJ,66,58,_,_,65,advmod,_,_,"And the silken sad uncertain rustling of each purple curtain Thrilled me, filled me with fantastic terrors never felt before; So that now, to still the beating of my heart, I stood repeating ""'T is some visiter entreating entrance at my chamber door Some late visiter entreating entrance at my chamber door;,  This it is, and nothing more",True
6,``,``,.,1,1,_,_,0,ROOT,_,_,"""",True
7,Presently,RB,ADV,1,62,_,_,4,advmod,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,my,PRP$,PRON,2,62,_,_,3,poss,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,soul,NN,NOUN,3,62,_,_,4,nsubj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,grew,VBD,VERB,4,62,_,_,16,ccomp,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,stronger,JJR,ADJ,5,62,_,_,4,acomp,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,,.,_,6,62,,,,_,4,punct,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,hesitating,VBG,VERB,7,62,_,_,4,xcomp,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,then,RB,ADV,8,62,_,_,7,advmod,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,no,RB,ADV,9,62,_,_,10,advmod,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,longer,RBR,ADV,10,62,_,_,7,advmod,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,,.,_,11,62,,,,_,7,punct,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,``,``,.,12,62,_,_,7,punct,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,Sir,NNP,NOUN,13,62,_,_,7,dobj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,,.,_,14,62,,,,_,16,punct,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,'','',.,15,62,_,_,16,punct,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,said,VBD,VERB,16,62,_,_,0,ROOT,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,I,PRP,PRON,17,62,_,_,16,nsubj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,,.,_,18,62,,,,_,16,punct,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,``,``,.,19,62,_,_,16,punct,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,or,CC,CONJ,20,62,_,_,16,cc,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,Madam,VB,VERB,21,62,_,_,16,conj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,,.,_,22,62,,,,_,16,punct,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,truly,RB,ADV,23,62,_,_,27,advmod,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,your,PRP$,PRON,24,62,_,_,25,poss,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,forgiveness,NN,NOUN,25,62,_,_,27,nsubj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,I,PRP,PRON,26,62,_,_,27,nsubj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,implore,VBP,VERB,27,62,_,_,16,conj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,;,:,.,28,62,_,_,16,punct,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,But,CC,CONJ,29,62,_,_,32,cc,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,the,DT,DET,30,62,_,_,31,det,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,fact,NN,NOUN,31,62,_,_,32,nsubj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,is,VBZ,VERB,32,62,_,_,16,parataxis,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,I,PRP,PRON,33,62,_,_,35,nsubj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,was,VBD,VERB,34,62,_,_,35,aux,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,napping,VBG,VERB,35,62,_,_,32,ccomp,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,,.,_,36,62,,,,_,32,punct,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,and,CC,CONJ,37,62,_,_,32,cc,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,so,RB,ADV,38,62,_,_,39,advmod,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,gently,RB,ADV,39,62,_,_,41,advmod,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,you,PRP,PRON,40,62,_,_,41,nsubj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,came,VBD,VERB,41,62,_,_,32,conj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,rapping,VBG,VERB,42,62,_,_,41,dobj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,,.,_,43,62,,,,_,32,punct,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,And,CC,CONJ,44,62,_,_,32,cc,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,so,RB,ADV,45,62,_,_,46,advmod,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,faintly,RB,ADV,46,62,_,_,48,advmod,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,you,PRP,PRON,47,62,_,_,48,nsubj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,came,VBD,VERB,48,62,_,_,32,conj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,tapping,VBG,VERB,49,62,_,_,48,xcomp,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,,.,_,50,62,,,,_,48,punct,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,tapping,VBG,VERB,51,62,_,_,48,xcomp,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,at,IN,ADP,52,62,_,_,51,prep,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,my,PRP$,PRON,53,62,_,_,55,poss,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,chamber,NN,NOUN,54,62,_,_,55,nn,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,door,NN,NOUN,55,62,_,_,52,pobj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,,.,_,56,62,,,,_,48,punct,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,That,IN,ADP,57,62,_,_,59,mark,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,I,PRP,PRON,58,62,_,_,59,nsubj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,scarce,VBP,VERB,59,62,_,_,61,csubj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,was,VBD,VERB,60,62,_,_,61,cop,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,sure,JJ,ADJ,61,62,_,_,48,parataxis,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,I,PRP,PRON,62,62,_,_,63,nsubj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,heard,VBD,VERB,63,62,_,_,61,ccomp,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,you,PRP,PRON,64,62,_,_,63,dobj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,'','',.,65,62,_,_,48,punct,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,,.,_,66,62,,,,_,32,punct,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,here,RB,ADV,67,62,_,_,69,advmod,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,I,PRP,PRON,68,62,_,_,69,nsubj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,opened,VBD,VERB,69,62,_,_,32,parataxis,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,wide,RB,ADV,70,62,_,_,69,advmod,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,the,DT,DET,71,62,_,_,72,det,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,door,NN,NOUN,72,62,_,_,69,dobj,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,;,:,.,73,62,_,_,16,punct,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,,.,_,74,62,,,,_,16,punct,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,Darkness,NNP,NOUN,75,62,_,_,16,dep,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,there,RB,ADV,76,62,_,_,75,advmod,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,,.,_,77,62,,,,_,75,punct,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
7,and,CC,CONJ,78,62,_,_,75,cc,_,_,"Presently my soul grew stronger, hesitating then no longer, ""Sir,"" said I, ""or Madam, truly your forgiveness I implore; But the fact is I was napping, and so gently you came rapping, And so faintly you came tapping, tapping at my chamber door, That I scarce was sure I heard you"", here I opened wide the door;,  Darkness there, and nothing more",True
