SENTENCE_INDEX,FORM,XPOSTAG,UPOSTAG,ID,SENTENCE_LENGTH,LEMMA,FEATS,HEAD,DEPREL,DEPS,MISC,SENTENCE,IS_DIALOUGE
5,boy,NN,NOUN,16,23,_,_,5,dobj,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,!,.,.,17,23,_,_,16,punct,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,O,NFP,.,18,23,_,_,16,punct,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,frabjous,JJ,ADJ,19,23,_,_,20,amod,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,day,NN,NOUN,20,23,_,_,16,dep,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,!,.,.,21,23,_,_,16,punct,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,Callooh,NNP,NOUN,22,23,_,_,24,nn,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,!,.,.,23,23,_,_,24,punct,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,Callay,NNP,NOUN,24,23,_,_,16,dep,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,!,.,.,25,23,_,_,5,punct,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,'','',.,26,23,_,_,5,punct,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,He,PRP,PRON,27,23,_,_,28,nsubj,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,chortled,VBD,VERB,28,23,_,_,5,parataxis,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,in,IN,ADP,29,23,_,_,28,prep,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,his,PRP$,PRON,30,23,_,_,31,poss,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
5,joy,NN,NOUN,31,23,_,_,29,pobj,_,_,"""And hast thou slain the Jabberwock?  Come to my arms, my beamish boy! O frabjous day! Callooh! Callay!""  He chortled in his joy",True
6,'T,DT,DET,1,23,_,_,3,nsubj,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,was,VBD,VERB,2,23,_,_,3,cop,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,brillig,JJ,ADJ,3,23,_,_,0,ROOT,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,,.,_,4,23,,,,_,3,punct,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,and,CC,CONJ,5,23,_,_,3,cc,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,the,DT,DET,6,23,_,_,8,det,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,slithy,JJ,ADJ,7,23,_,_,8,amod,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,toves,NNS,NOUN,8,23,_,_,10,nsubj,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,Did,VBD,VERB,9,23,_,_,10,aux,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,gyre,VB,VERB,10,23,_,_,3,conj,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,and,CC,CONJ,11,23,_,_,10,cc,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,gimble,VB,VERB,12,23,_,_,10,conj,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,in,IN,ADP,13,23,_,_,10,prep,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,the,DT,DET,14,23,_,_,15,det,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,wabe,NN,NOUN,15,23,_,_,13,pobj,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,;,:,.,16,23,_,_,3,punct,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,All,DT,DET,17,23,_,_,18,det,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,mimsy,NN,NOUN,18,23,_,_,21,nsubj,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,were,VBD,VERB,19,23,_,_,21,cop,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,the,DT,DET,20,23,_,_,21,det,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,borogoves,NNS,NOUN,21,23,_,_,3,parataxis,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,,.,_,22,23,,,,_,21,punct,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,And,CC,CONJ,23,23,_,_,21,cc,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,the,DT,DET,24,23,_,_,25,det,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,mome,NN,NOUN,25,23,_,_,26,nsubj,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,raths,NNS,NOUN,26,23,_,_,21,conj,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
6,outgrabe,NN,NOUN,27,23,_,_,26,dobj,_,_,"'Twas brillig, and the slithy toves  Did gyre and gimble in the wabe; All mimsy were the borogoves, And the mome raths outgrabe",False
