FILENAME,TEXT,FOUND_PROPER_NOUN,MISSED_PROPER_NOUN,FOUND_PRONOUN,MISSED_PRONOUN
barrie_peter_pan," ""Look at me!. ""Look at me! [They]_p1181 were not nearly so elegant as [Peter]_n453 , [they]_p1182 could not help kicking a little, but [their]_p1183 heads were bobbing against the ceiling, and there is almost nothing so delicious as that. [Peter]_n454 gave [Wendy]_n455 a hand at first, but had to desist, [Tink]_n456 was so indignant. Up and down [they]_p1184 went, and round and round. Heavenly was [Wendy]_n457 's word. ""I say,"". cried [John]_n458 ,. ""why shouldn't [we]_p1185 all go out? Of course [it]_p1186 was to this that [Peter]_n459 had been luring them. [Michael]_n460 was ready: [he]_p1187 wanted to see how long [it]_p1188 took [him]_p1189 to do a billion miles. But [Wendy]_n461 hesitated.",9,,9,
barrie_peter_pan," ""Mermaids!"". said [Peter]_n462 again. ""Oo!. ""And there are pirates. ""Pirates,"". cried [John]_n463 , seizing [his]_p1190 [Sunday]_n464 hat,. ""let [us]_p1191 go at once. [It]_p1192 was just at this moment that Mr and [Mrs Darling]_n465 hurried with [Nana]_n466 out of 27. [They]_p1193 ran into the middle of the street to look up at the nursery window and, yes, [it]_p1194 was still shut, but the room was ablaze with light, and most heart-gripping sight of all, [they]_p1195 could see in shadow on the curtain three little figures in night attire circling round and round, not on the floor but in the air. Not three figures, four!  In a tremble [they]_p1196 opened the street door.",5,,7,
barrie_peter_pan," [Mr Darling]_n467 would have rushed upstairs, but [Mrs Darling]_n468 signed [him]_p1197 to go softly. [She]_p1198 even tried to make [her]_p1199 heart go softly. Will [they]_p1200 reach the nursery in time? If so, how delightful for them, and [we]_p1201 shall all breathe a sigh of relief, but there will be no story. On the other hand, if [they]_p1202 are not in time, [I]_p1203 solemnly promise that [it]_p1204 will all come right in the end. [They]_p1205 would have reached the nursery in time had [it]_p1206 not been that the little stars were watching them. Once again the stars blew the window open, and that smallest star of all called out:. ""[Cave]_n469 , [Peter]_n470 ! Then [Peter]_n471 knew that there was not a moment to lose. ""Come,"". [he]_p1207 cried imperiously, and soared out at once into the night, followed by [John]_n472 and [Michael]_n473 and [Wendy]_n474. Mr and [Mrs Darling]_n475 and [Nana]_n476 rushed into the nursery too late.",10,,11,
barrie_peter_pan," The birds were flown. Chapter 4 THE FLIGHT. ""Second to the right, and straight on till morning. That, Peter had told [Wendy]_n477 , was the way to the [Neverland]_n478 but even birds, carrying maps and consulting [them]_p1208 at windy corners, could not have sighted [it]_p1209 with these instructions. [Peter]_n479 , [you]_p1210 see, just said anything that came into [his]_p1211 head. At first [his]_p1212 companions trusted [him]_p1213 implicitly, and so great were the delights of flying that [they]_p1214 wasted time circling round church spires or any other tall objects on the way that took [their]_p1215 fancy. [John]_n480 and [Michael]_n481 raced, [Michael]_n482 getting a start. [They]_p1216 recalled with contempt that not so long ago [they]_p1217 had thought [themselves]_p1218 fine fellows for being able to fly round a room. Not long ago. But how long ago? [They]_p1219 were flying over the sea before this thought began to disturb [Wendy]_n483 seriously.",7,,12,
barrie_peter_pan," [John]_n484 thought [it]_p1220 was [their]_p1221 second sea and [their]_p1222 third night. Sometimes [it]_p1223 was dark and sometimes light, and now [they]_p1224 were very cold and again too warm. Did [they]_p1225 really feel hungry at times, or were [they]_p1226 merely pretending, because [Peter]_n485 had such a jolly new way of feeding them? [His]_p1230 way was to pursue birds who had food in [their]_p1231 mouths suitable for humans and snatch [it]_p1232 from [them]_p1228 then the birds would follow and snatch [it]_p1233 back and [they]_p1226 would all go chasing each other gaily for miles, parting at last with mutual expressions of good-will. But [Wendy]_n486 noticed with gentle concern that [Peter]_n487 did not seem to know that this was rather an odd way of getting [your]_p1234 bread and butter, nor even that there are other ways. Certainly [they]_p1235 did not pretend to be sleepy, [they]_p1236 were sleepy and that was a danger, for the moment [they]_p1236 popped off, down [they]_p1237 fell. The awful thing was that [Peter]_n488 thought this funny. ""There [he]_p1239 goes again!"". [he]_p1240 would cry gleefully, as [Michael]_n489 suddenly dropped like a stone. ""Save him, save him!"". cried [Wendy]_n490 , looking with horror at the cruel sea far below.",7,,20,
barrie_peter_pan," Eventually [Peter]_n491 would dive through the air, and catch [Michael]_n492 just before [he]_p1241 could strike the sea, and [it]_p1244 was lovely the way [he]_p1242 did [it]_p1245 but [he]_p1242 always waited till the last moment, and [you]_p1247 felt [it]_p1245 was [his]_p1248 cleverness that interested [him]_p1249 and not the saving of human life. Also [he]_p1250 was fond of variety, and the sport that engrossed [him]_p1252 one moment would suddenly cease to engage him, so there was always the possibility that the next time [you]_p1254 fell [he]_p1251 would let [you]_p1255 go. [He]_p1256 could sleep in the air without falling, by merely lying on [his]_p1257 back and floating, but this was, partly at least, because [he]_p1258 was so light that if [you]_p1260 got behind [him]_p1261 and blew [he]_p1259 went faster. ""Do be more polite to him,"". [Wendy]_n493 whispered to [John]_n494 , when [they]_p1262 were playing. ""Follow [my]_p1263 [Leader]_n495. ""Then tell [him]_p1264 to stop showing off,"". said [John]_n496. When playing Follow [my]_p1265 [Leader]_n497 , [Peter]_n498 would fly close to the water and touch each shark's tail in passing, just as in the street [you]_p1266 may run [your]_p1267 finger along an iron railing. [They]_p1268 could not follow [him]_p1269 in this with much success, so perhaps [it]_p1270 was rather like showing off, especially as [he]_p1271 kept looking behind to see how many tails [they]_p1272 missed.",8,,31,
barrie_peter_pan," ""You must be nice to him,"". [Wendy]_n499 impressed on [her]_p1273 brothers. ""What could [we]_p1274 do if [he]_p1275 were to leave us!. ""We could go back,"". [Michael]_n500 said. ""How could [we]_p1276 ever find [our]_p1277 way back without him?. ""Well, then, [we]_p1278 could go on,"". said [John]_n501. ""That is the awful thing, [John]_n502. [We]_p1279 should have to go on, for [we]_p1280 don't know how to stop.",4,,8,
barrie_peter_pan," This was true, [Peter]_n503 had forgotten to show [them]_p1281 how to stop. [John]_n504 said that if the worst came to the worst, all [they]_p1282 had to do was to go straight on, for the world was round, and so in time [they]_p1283 must come back to [their]_p1284 own window. ""And who is to get food for us, [John]_n505 ?. ""I nipped a bit out of that eagle's mouth pretty neatly, [Wendy]_n506. ""After the twentieth try,"". [Wendy]_n507 reminded him. ""And even though [we]_p1285 became good at picking up food, see how [we]_p1286 bump against clouds and things if [he]_p1287 is not near to give [us]_p1288 a hand. Indeed [they]_p1289 were constantly bumping. [They]_p1290 could now fly strongly, though [they]_p1291 still kicked far too much but if [they]_p1292 saw a cloud in front of them, the more [they]_p1292 tried to avoid it, the more certainly did [they]_p1293 bump into it. If [Nana]_n508 had been with them, [she]_p1295 would have had a bandage round [Michael]_n509 's forehead by this time.",7,,15,
barrie_peter_pan," [Peter]_n510 was not with [them]_p1296 for the moment, and [they]_p1297 felt rather lonely up there by themselves. [He]_p1298 could go so much faster than [they]_p1299 that [he]_p1301 would suddenly shoot out of sight, to have some adventure in which [they]_p1300 had no share. [He]_p1302 would come down laughing over something fearfully funny [he]_p1303 had been saying to a star, but [he]_p1304 had already forgotten what [it]_p1306 was, or [he]_p1304 would come up with mermaid scales still sticking to him, and yet not be able to say for certain what had been happening. [It]_p1307 was really rather irritating to children who had never seen a mermaid. ""And if [he]_p1308 forgets [them]_p1309 so quickly,"". [Wendy]_n511 argued,. ""how can [we]_p1310 expect that [he]_p1311 will go on remembering us?   Indeed, sometimes when [he]_p1312 returned [he]_p1312 did not remember them, at least not well. [Wendy]_n512 was sure of it. [She]_p1314 saw recognition come into [his]_p1315 eyes as [he]_p1316 was about to pass [them]_p1317 the time of day and go on once even [she]_p1318 had to call [him]_p1319 by name. ""I'm [Wendy]_n513 ,"".",4,,24,
barrie_peter_pan," [she]_p1320 said agitatedly. [He]_p1321 was very sorry. ""I say, [Wendy]_n514 ,"". [he]_p1322 whispered to her,. ""always if [you]_p1323 see [me]_p1325 forgetting you, just keep on saying I'm [Wendy]_n515 ,' and then I'll remember. Of course this was rather unsatisfactory. However, to make amends [he]_p1326 showed [them]_p1327 how to lie out flat on a strong wind that was going [their]_p1328 way, and this was such a pleasant change that [they]_p1329 tried [it]_p1331 several times and found that [they]_p1330 could sleep thus with security. Indeed [they]_p1332 would have slept longer, but [Peter]_n516 tired quickly of sleeping, and soon [he]_p1333 would cry in [his]_p1334 captain voice,. ""We get off here. "".",3,,14,
barrie_peter_pan," So with occasional tiffs, but on the whole rollicking, [they]_p1335 drew near the [Neverland]_n517 for after many moons [they]_p1336 did reach it, and, what is more, [they]_p1336 had been going pretty straight all the time, not perhaps so much owing to the guidance of Peter or [Tink]_n518 as because the island was looking for them. [It]_p1338 is only thus that any one may sight those magic shores. ""There [it]_p1339 is,"". said [Peter]_n519 calmly. ""Where, where?. ""Where all the arrows are pointing. Indeed a million golden arrows were pointing [it]_p1340 out to the children, all directed by [their]_p1341 friend the sun, who wanted [them]_p1343 to be sure of [their]_p1342 way before leaving [them]_p1344 for the night. [Wendy]_n520 and [John]_n521 and [Michael]_n522 stood on tip-toe in the air to get [their]_p1345 first sight of the island. Strange to say, [they]_p1346 all recognized [it]_p1349 at once, and until fear fell upon [them]_p1351 [they]_p1347 hailed it, not as something long dreamt of and seen at last, but as a familiar friend to whom [they]_p1347 were returning home for the holidays. ""[John]_n523 , there's the lagoon.",7,,16,
barrie_peter_pan," ""[Wendy]_n524 , look at the turtles burying [their]_p1352 eggs in the sand. ""I say, [John]_n525 , [I]_p1353 see [your]_p1355 flamingo with the broken leg!. ""Look, [Michael]_n526 , there's [your]_p1356 cave!. ""[John]_n527 , what's that in the brushwood?. ""It's a wolf with [her]_p1357 whelps. [Wendy]_n528 , [I]_p1358 do believe that's [your]_p1359 little whelp!. ""There's [my]_p1360 boat, [John]_n529 , with [her]_p1361 sides stove in!. ""No, [it]_p1362 isn't. Why, [we]_p1363 burned [your]_p1364 boat. ""That's her, at any rate.",6,,12,
barrie_peter_pan," [I]_p1365 say, [John]_n530 , [I]_p1366 see the smoke of the redskin camp!. ""Where? Show me, and I'll tell [you]_p1367 by the way smoke curls whether [they]_p1368 are on the war-path. ""There, just across the [Mysterious River]_n531. ""I see now. Yes, [they]_p1369 are on the war-path right enough. [Peter]_n532 was a little annoyed with [them]_p1370 for knowing so much, but if [he]_p1373 wanted to lord [it]_p1374 over [them]_p1371 [his]_p1375 triumph was at hand, for have [I]_p1376 not told [you]_p1377 that anon fear fell upon them? [It]_p1378 came as the arrows went, leaving the island in gloom. In the old days at home the [Neverland]_n533 had always begun to look a little dark and threatening by bedtime. Then unexplored patches arose in [it]_p1379 and spread, black shadows moved about in them, the roar of the beasts of prey was quite different now, and above all, [you]_p1380 lost the certainty that [you]_p1381 would win. [You]_p1382 were quite glad that the night-lights were on. [You]_p1383 even liked [Nana]_n534 to say that this was just the mantelpiece over here, and that the [Neverland]_n535 was all make-believe.",6,,18,
barrie_peter_pan," Of course the [Neverland]_n536 had been make-believe in those days, but [it]_p1384 was real now, and there were no night-lights, and [it]_p1385 was getting darker every moment, and where was [Nana]_n537 ? [They]_p1386 had been flying apart, but [they]_p1387 huddled close to Peter now. [His]_p1388 careless manner had gone at last, [his]_p1389 eyes were sparkling, and a tingle went through [them]_p1391 every time [they]_p1392 touched [his]_p1390 body. [They]_p1393 were now over the fearsome island, flying so low that sometimes a tree grazed [their]_p1394 feet. Nothing horrid was visible in the air, yet [their]_p1395 progress had become slow and laboured, exactly as if [they]_p1397 were pushing [their]_p1396 way through hostile forces. Sometimes [they]_p1398 hung in the air until [Peter]_n538 had beaten on [it]_p1399 with [his]_p1400 fists. ""They don't want [us]_p1401 to land,"". [he]_p1402 explained. ""Who are they?"". [Wendy]_n539 whispered, shuddering. But [he]_p1403 could not or would not say.",4,,20,
barrie_peter_pan," [Tinker Bell]_n540 had been [asleep]_n541 on [his]_p1404 shoulder, but now [he]_p1405 wakened [her]_p1406 and sent [her]_p1407 on in front. Sometimes [he]_p1408 poised [himself]_p1410 in the air, listening intently, with [his]_p1411 hand to [his]_p1412 ear, and again [he]_p1409 would stare down with eyes so bright that [they]_p1413 seemed to bore two holes to earth. Having done these things, [he]_p1414 went on again. [His]_p1415 courage was almost appalling. ""Would [you]_p1416 like an adventure now,"". [he]_p1417 said casually to [John]_n542 ,. ""or would [you]_p1418 like to have [your]_p1419 tea first? [Wendy]_n543 said. ""tea first"". quickly, and [Michael]_n544 pressed [her]_p1420 hand in gratitude, but the braver [John]_n545 hesitated. ""What kind of adventure?"".",6,,17,
barrie_peter_pan," [he]_p1421 asked cautiously. ""There's a pirate [asleep]_n546 in the pampas just beneath us,"". [Peter]_n547 told him. ""If [you]_p1422 like, we'll go down and kill him. ""I don't see him,"". [John]_n548 said after a long pause. ""I do. ""Suppose,"". [John]_n549 said, a little huskily,. ""he were to wake up.",4,,2,
barrie_peter_pan," [Peter]_n550 spoke indignantly. ""You don't think [I]_p1423 would kill [him]_p1425 while [he]_p1428 was sleeping! [I]_p1424 would wake [him]_p1426 first, and then kill him. That's the way [I]_p1429 always do. ""I say! Do [you]_p1430 kill many?. ""Tons. [John]_n551 said. ""How ripping,"". but decided to have tea first. [He]_p1431 asked if there were many pirates on the island just now, and [Peter]_n552 said [he]_p1432 had never known so many. ""Who is captain now?.",3,,9,
barrie_peter_pan," ""[Hook]_n553 ,"". answered [Peter]_n554 , and [his]_p1433 face became very stern as [he]_p1434 said that hated word. ""[Jas]_n555. [Hook]_n556 ?. ""Ay. Then indeed [Michael]_n557 began to cry, and even [John]_n558 could speak in gulps only, for [they]_p1435 knew [Hook]_n559 's reputation. ""He was [Blackbeard]_n560 's bo'sun,"". [John]_n561 whispered huskily. ""He is the worst of [them]_p1436 all. [He]_p1437 is the only man of whom [Barbecue]_n562 was afraid.",10,,5,
barrie_peter_pan," ""That's him,"". said [Peter]_n563. ""What is [he]_p1438 like? Is [he]_p1439 big?. ""He is not so big as [he]_p1440 was. ""How do [you]_p1441 mean?. ""I cut off a bit of him. ""You!. ""Yes, me,"". said [Peter]_n564 sharply. ""I wasn't meaning to be disrespectful.",2,,4,
barrie_peter_pan," ""Oh, all right. ""But, [I]_p1442 say, what bit?. ""His right hand. ""Then [he]_p1443 can't fight now?. ""Oh, can't [he]_p1444 just!. ""Left-hander?. ""He has an iron hook instead of a right hand, and [he]_p1445 claws with it. ""Claws!. ""I say, [John]_n565 ,"". said [Peter]_n566.",2,,4,
barrie_peter_pan," ""Yes. ""Say, Ay, ay, sir. '. ""Ay, ay, sir. ""There is one thing,"". [Peter]_n567 continued,. ""that every boy who serves under [me]_p1446 has to promise, and so must you. [John]_n568 paled. ""It is this, if [we]_p1447 meet [Hook]_n569 in open fight, [you]_p1448 must leave [him]_p1449 to me. ""I promise,"".",3,,4,
barrie_peter_pan," [John]_n570 said loyally. For the moment [they]_p1450 were feeling less eerie, because [Tink]_n571 was flying with them, and in [her]_p1452 light [they]_p1451 could distinguish each other. Unfortunately [she]_p1453 could not fly so slowly as they, and so [she]_p1454 had to go round and round [them]_p1457 in a circle in which [they]_p1455 moved as in a halo. [Wendy]_n572 quite liked it, until [Peter]_n573 pointed out the drawbacks. ""She tells me,"". [he]_p1458 said,. ""that the pirates sighted [us]_p1459 before the darkness came, and got [Long Tom]_n574 out. ""The big gun?. ""Yes. And of course [they]_p1460 must see [her]_p1463 light, and if [they]_p1461 guess [we]_p1464 are near [it]_p1465 [they]_p1461 are sure to let fly.",5,,15,
barrie_peter_pan," ""[Wendy]_n575 !. ""[John]_n576 !. ""[Michael]_n577 !. ""Tell [her]_p1466 to go away at once, [Peter]_n578 ,"". the three cried simultaneously, but [he]_p1467 refused. ""She thinks [we]_p1468 have lost the way,"". [he]_p1469 replied stiffly,. ""and [she]_p1470 is rather frightened. [You]_p1471 don't think [I]_p1472 would send [her]_p1473 away all by [herself]_p1474 when [she]_p1475 is frightened! For a moment the circle of light was broken, and something gave [Peter]_n579 a loving little pinch. ""Then tell her,"".",5,,10,
barrie_peter_pan," [Wendy]_n580 begged,. ""to put out [her]_p1476 light. ""She can't put [it]_p1477 out. That is about the only thing fairies can't do. [It]_p1478 just goes out of [itself]_p1479 when [she]_p1480 falls [asleep]_n581 , same as the stars. ""Then tell [her]_p1481 to sleep at once,"". [John]_n582 almost ordered. ""She can't sleep except when she's sleepy. [It]_p1482 is the only other thing fairies can't do. ""Seems to me,"".",3,,7,
barrie_peter_pan," growled [John]_n583 ,. ""these are the only two things worth doing. Here [he]_p1483 got a pinch, but not a loving one. ""If only one of [us]_p1484 had a pocket,"". [Peter]_n584 said,. ""we could carry [her]_p1485 in it. "". However, [they]_p1486 had set off in such a hurry that there was not a pocket between the four of them. [He]_p1487 had a happy idea. [John]_n585 's hat! [Tink]_n586 agreed to travel by hat if [it]_p1488 was carried in the hand.",4,,6,
barrie_peter_pan," [John]_n587 carried it, though [she]_p1489 had hoped to be carried by [Peter]_n588. Presently [Wendy]_n589 took the hat, because [John]_n590 said [it]_p1490 struck against [his]_p1491 knee as [he]_p1492 flew and this, as [we]_p1493 shall see, led to mischief, for [Tinker Bell]_n591 hated to be under an obligation to [Wendy]_n592. In the black topper the light was completely hidden, and [they]_p1494 flew on in silence. [It]_p1495 was the stillest silence [they]_p1496 had ever known, broken once by a distant lapping, which [Peter]_n593 explained was the wild beasts drinking at the ford, and again by a rasping sound that might have been the branches of trees rubbing together, but [he]_p1497 said [it]_p1498 was the redskins sharpening [their]_p1499 knives. Even these noises ceased. To [Michael]_n594 the loneliness was dreadful. ""If only something would make a sound!"". [he]_p1500 cried. As if in answer to [his]_p1501 request, the air was rent by the most tremendous crash [he]_p1502 had ever heard. The pirates had fired [Long Tom]_n595 at them.",9,,14,
barrie_peter_pan," The roar of [it]_p1503 echoed through the mountains, and the echoes seemed to cry savagely,. ""Where are they, where are they, where are they?   Thus sharply did the terrified three learn the difference between an island of make-believe and the same island come true. When at last the heavens were steady again, [John]_n596 and [Michael]_n597 found [themselves]_p1504 alone in the darkness. [John]_n598 was treading the air mechanically, and [Michael]_n599 without knowing how to float was floating. ""Are [you]_p1505 shot?"". [John]_n600 whispered tremulously. ""I haven't tried [myself out] yet,"". [Michael]_n601 whispered back. [We]_p1506 know now that no one had been hit. Peter, however, had been carried by the wind of the shot far out to sea, while [Wendy]_n602 was blown upwards with no companion but [Tinker Bell]_n603.",8,,4,
barrie_peter_pan," [It]_p1507 would have been well for [Wendy]_n604 if at that moment [she]_p1508 had dropped the hat. [I]_p1509 don't know whether the idea came suddenly to [Tink]_n605 , or whether [she]_p1510 had planned [it]_p1512 on the way, but [she]_p1511 at once popped out of the hat and began to lure [Wendy]_n606 to [her]_p1513 destruction. [Tink]_n607 was not all bad or, rather, [she]_p1514 was all bad just now, but, on the other hand, sometimes [she]_p1515 was all good. Fairies have to be one thing or the other, because being so small [they]_p1516 unfortunately have room for one feeling only at a time. [They]_p1517 are, however, allowed to change, only [it]_p1518 must be a complete change. At present [she]_p1519 was full of jealousy of [Wendy]_n608. What [she]_p1520 said in [her]_p1522 lovely tinkle [Wendy]_n609 could not of course understand, and [I]_p1523 believe some of [it]_p1524 was bad words, but [it]_p1525 sounded kind, and [she]_p1521 flew back and forward, plainly meaning. ""Follow me, and all will be well. What else could poor [Wendy]_n610 do? [She]_p1526 called to [Peter]_n611 and [John]_n612 and [Michael]_n613 , and got only mocking echoes in reply. [She]_p1527 did not yet know that [Tink]_n614 hated [her]_p1528 with the fierce hatred of a very woman.",11,,22,
barrie_peter_pan," And so, bewildered, and now staggering in [her]_p1529 flight, [she]_p1531 followed [Tink]_n615 to [her]_p1530 doom. Chapter 5 THE [ISLAND]_n616 [COME]_n617 [TRUE]_n618 Feeling that Peter was on [his]_p1532 way back, the [Neverland]_n619 had again woke into life. [We]_p1533 ought to use the pluperfect and say wakened, but woke is better and was always used by [Peter]_n620. In [his]_p1534 absence things are usually quiet on the island. The fairies take an hour longer in the morning, the beasts attend to [their]_p1535 young, the redskins feed heavily for six days and nights, and when pirates and lost boys meet [they]_p1537 merely bite [their]_p1536 thumbs at each other. But with the coming of [Peter]_n621 , who hates lethargy, [they]_p1538 are under way again: if [you]_p1539 put [your]_p1541 ear to the ground now, [you]_p1540 would hear the whole island seething with life. On this evening the chief forces of the island were disposed as follows. The lost boys were out looking for [Peter]_n622 , the pirates were out looking for the lost boys, the redskins were out looking for the pirates, and the beasts were out looking for the redskins. [They]_p1542 were going round and round the island, but [they]_p1543 did not meet because all were going at the same rate. All wanted blood except the boys, who liked [it]_p1544 as a rule, but [to-night]_n623 were out to greet [their]_p1545 captain.",9,,17,
barrie_peter_pan," The boys on the island vary, of course, in numbers, according as [they]_p1546 get killed and so on and when [they]_p1547 seem to be growing up, which is against the rules, [Peter]_n624 thins [them]_p1548 out but at this time there were six of them, counting the twins as two. Let [us]_p1550 pretend to lie here among the sugar-cane and watch [them]_p1551 as [they]_p1552 steal by in single file, each with [his]_p1553 hand on [his]_p1554 dagger. [They]_p1555 are forbidden by [Peter]_n625 to look in the least like him, and [they]_p1556 wear the skins of the bears slain by themselves, in which [they]_p1557 are so round and furry that when [they]_p1557 fall [they]_p1558 roll. [They]_p1560 have therefore become very sure-footed. The first to pass is [Tootles]_n626 , not the least brave but the most unfortunate of all that gallant band. [He]_p1561 had been in fewer adventures than any of them, because the big things constantly happened just when [he]_p1562 had stepped round the corner all would be quiet, [he]_p1563 would take the opportunity of going off to gather a few sticks for firewood, and then when [he]_p1563 returned the others would be sweeping up the blood. This ill-luck had given a gentle melancholy to [his]_p1565 countenance, but instead of souring [his]_p1566 nature had sweetened it, so that [he]_p1567 was quite the humblest of the boys. [Poor]_n627 kind [Tootles]_n628 , there is danger in the air for [you]_p1568 [to-night]_n629. Take care lest an adventure is now offered you, which, if accepted, will plunge [you]_p1569 in deepest woe. [Tootles]_n630 , the fairy [Tink]_n631 , who is bent on mischief this night is looking for a tool [for doing [her]_p1571 mischief], and [she]_p1572 thinks [you]_p1573 are the most easily tricked of the boys.",8,,26,
barrie_peter_pan," [Ware Tinker Bell]_n632. Would that [he]_p1574 could hear us, but [we]_p1576 are not really on the island, and [he]_p1575 passes by, biting [his]_p1577 knuckles. [Next]_n633 comes [Nibs]_n634 , the gay and debonair, followed by [Slightly]_n635 , who cuts whistles out of the trees and dances ecstatically to [his]_p1578 own tunes. [Slightly]_n636 is the most conceited of the boys. [He]_p1579 thinks [he]_p1580 remembers the days before [he]_p1581 was lost, with [their]_p1582 manners and customs, and this has given [his]_p1583 nose an offensive tilt. [Curly]_n637 is fourth [he]_p1584 is a pickle, [a person who gets in pickles-predicaments] and so often has [he]_p1585 had to deliver up [his]_p1586 person when [Peter]_n638 said sternly,. ""Stand forth the one who did this thing,"". that now at the command [he]_p1587 stands forth automatically whether [he]_p1588 has done [it]_p1589 or not. Last come the Twins, who cannot be described because [we]_p1590 should be sure to be describing the wrong one. [Peter]_n639 never quite knew what twins were, and [his]_p1591 band were not allowed to know anything [he]_p1592 did not know, so these two were always vague about themselves, and did [their]_p1593 best to give satisfaction by keeping close together in an apologetic sort of way.",8,,20,
barrie_peter_pan," The boys vanish in the gloom, and after a pause, but not a long pause, for things go briskly on the island, come the pirates on [their]_p1594 track. [We]_p1595 hear [them]_p1596 before [they]_p1597 are seen, and [it]_p1598 is always the same dreadful song:. ""[Avast]_n640 belay, yo ho, heave to, A-pirating [we]_p1599 go, And if we're parted by a shot We're sure to meet below! A more villainous-looking lot never hung in a row on Execution dock. Here, a little in advance, ever and again with [his]_p1601 head to the ground listening, [his]_p1602 great arms bare, pieces of eight in [his]_p1602 ears as ornaments, is the handsome [Italian Cecco]_n641 , who cut [his]_p1603 name in letters of blood on the back of the governor of the prison at [Gao]_n642. That gigantic black behind [him]_p1605 has had many names since [he]_p1606 dropped the one with which dusky mothers still terrify [their]_p1607 children on the banks of the [Guadjo-mo]_n643. Here is [Bill Jukes]_n644 , every inch of [him]_p1608 tattooed, the same [Bill Jukes]_n645 who got six dozen on the [WALRUS]_n646 from [Flint]_n647 before [he]_p1609 would drop the bag of moidores [Portuguese gold pieces] and [Cookson]_n648 , said to be [Black Murphy]_n649 's brother (but this was never proved), and [Gentleman Starkey]_n650 , once an usher in a public school and still dainty in [his]_p1610 ways of killing and Skylights ([Morgan]_n651 's Skylights) and the [Irish]_n652 bo'sun [Smee]_n653 , an oddly genial man who stabbed, so to speak, without offence, and was the only [Non-conformist]_n654 in [Hook]_n655 's crew and [Noodler]_n656 , whose hands were fixed on backwards and [Robt]_n657. [Mullins]_n658 and [Alf Mason]_n659 and many another ruffian long known and feared on the [Spanish Main]_n660. In the midst of them, the blackest and largest in that dark setting, reclined [James Hook]_n661 , or as [he]_p1611 wrote himself, [Jas]_n662. [Hook]_n663 , of whom [it]_p1612 is said [he]_p1613 was the only man that the [Sea-Cook]_n664 feared. [He]_p1614 lay at [his]_p1615 ease in a rough chariot drawn and propelled by [his]_p1616 men, and instead of a right hand [he]_p1617 had the iron hook with which ever and anon [he]_p1618 encouraged [them]_p1619 to increase [their]_p1620 pace.",25,,26,
barrie_peter_pan," As dogs this terrible man treated and addressed them, and as dogs [they]_p1621 obeyed him. In person [he]_p1622 was cadaverous [dead looking] and blackavized [dark faced], and [his]_p1623 hair was dressed in long curls, which at a little distance looked like black candles, and gave a singularly threatening expression to [his]_p1624 handsome countenance. [His]_p1625 eyes were of the blue of the forget-me-not, and of a profound melancholy, save when [he]_p1626 was plunging [his]_p1627 hook into you, at which time two red spots appeared in [them]_p1628 and lit [them]_p1629 up horribly. In manner, something of the grand seigneur still clung to him, so that [he]_p1630 even ripped [you]_p1632 up with an air, and [I]_p1633 have been told that [he]_p1631 was a RACONTEUR [storyteller] of repute. [He]_p1634 was never more sinister than when [he]_p1635 was most polite, which is probably the truest test of breeding and the elegance of [his]_p1637 diction, even when [he]_p1636 was swearing, no less than the distinction of [his]_p1638 demeanour, showed [him]_p1640 one of a different cast from [his]_p1638 crew. A man of indomitable courage, [it]_p1641 was said that the only thing [he]_p1642 shied at was the sight of [his]_p1643 own blood, which was thick and of an unusual colour. In dress [he]_p1644 somewhat aped the attire associated with the name of [Charles II]_n665 , having heard [it]_p1647 said in some earlier period of [his]_p1648 career that [he]_p1645 bore a strange resemblance to the ill-fated Stuarts and in [his]_p1649 mouth [he]_p1645 had a holder of [his]_p1649 own contrivance which enabled [him]_p1651 to smoke two cigars at once. But undoubtedly the grimmest part of [him]_p1652 was [his]_p1653 iron claw. Let [us]_p1654 now kill a pirate, to show [Hook]_n666 's method. Skylights will do.",2,,34,
barrie_peter_pan," As [they]_p1655 pass, Skylights lurches clumsily against him, ruffling [his]_p1656 lace collar the hook shoots forth, there is a tearing sound and one screech, then the body is kicked aside, and the pirates pass on. [He]_p1657 has not even taken the cigars from [his]_p1658 mouth. Such is the terrible man against whom [Peter Pan]_n667 is pitted. Which will win?  On the trail of the pirates, stealing noiselessly down the war-path, which is not visible to inexperienced eyes, come the redskins, every one of [them]_p1659 with [his]_p1660 eyes peeled. [They]_p1661 carry tomahawks and knives, and [their]_p1662 naked bodies gleam with paint and oil. Strung around [them]_p1663 are scalps, of boys as well as of pirates, for these are the [Piccaninny]_n668 tribe, and not to be confused with the softer-hearted Delawares or the Hurons. In the van, on all fours, is Great [Big Little Panther]_n669 , a brave of so many scalps that in [his]_p1664 present position [they]_p1666 somewhat impede [his]_p1665 progress. Bringing up the rear, the place of greatest danger, comes [Tiger Lily]_n670 , proudly erect, a princess in [her]_p1667 own right. [She]_p1668 is the most beautiful of [dusky Dianas]_n671 [[Diana]_n672 = goddess of the woods] and the belle of the Piccaninnies, [coquettish]_n673 [flirting], cold and amorous [loving] by turns there is not a brave who would not have the wayward thing to wife, but [she]_p1669 staves off the altar with a hatchet. Observe how [they]_p1670 pass over fallen twigs without making the slightest noise.",7,,16,
